id,user_id,user_name,game_id,game_name,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids,broadcaster_type,description,type
39718378797,26707340,adolfz,518204,FIFA 21,live,"Bruxo chegou! WL com R10 e Puskas, Packs RTTF e muito mais no madrugão do Adolfão",5161,2020-11-15T03:17:27Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_adolfz-{width}x{height}.jpg,['39ee8140-901a-4762-bfca-8260dea1310f'],partner,"Depois de um ano e meio streamando na Mixer, estamos de volta a Twitch (e pra ficar). Acompanhem minhas livezinhas de FIFA e oq mais der vontade por aqui. ",
39717643917,20993498,Aa9skillz,518204,FIFA 21,live,WEEKEND LEAGUE GRIND  @AA9SKILLZ,3547,2020-11-15T01:53:40Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_aa9skillz-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],partner,Welcome to Booyah Nation. Where we do it like Nike on FIFA every day. If you're a boss follow me on Twitch.Tv and if you're a legend go subscribe to the Youtube. Thanks for Watching booyah.,
39716641053,143759910,runthefutmarket,518204,FIFA 21,live,BACK TO WAR 27-2 FUT CHAMPIONS w/ POTM SON | @runthefutmarket on all socials,3459,2020-11-14T23:58:05Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_runthefutmarket-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],partner,"trying to make people smile. Top 100 FUT Champs on PC, PS, XB all time.  #1 Trader FIFA 18/19 & #5 FIFA 20 w/ over 750M TP combined. I mainly stream FIFA and sometimes COD. always keep it one hundred.",
39993700860,143679319,msdossary7,518204,FIFA 21,live,الفوت 20-0,1779,2020-11-15T04:44:37Z,ar,https://static-cdn.jtvnw.net/previews-ttv/live_user_msdossary7-{width}x{height}.jpg,['73cc486a-e56b-41ed-a1df-7afedbc84f6f'],partner,Professional Fifa player - Fifa World champion  - Business inquiries: musaedaldossary@gmail.com,
39717469869,252606559,oestagiario,518204,FIFA 21,live,Weekend League e SORTEIO para o SUBS 💥 FIDELIZA NO PRIME 💥 SUBS 5X 💥PS5 NA LOJA 💥 !Prime !Loja !Youtube !Futclass !OneFootball,1646,2020-11-15T01:33:37Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_oestagiario-{width}x{height}.jpg,['39ee8140-901a-4762-bfca-8260dea1310f'],partner,,
40491080446,118791513,DivineCS7,518204,FIFA 21,live,(27-0) ¡FUT CHAMPIONS! !CANCEL !DESMARQUES,1285,2020-11-15T01:37:53Z,es,https://static-cdn.jtvnw.net/previews-ttv/live_user_divinecs7-{width}x{height}.jpg,['d4bb9c58-2141-4881-bcdc-3fe0505457d1'],partner,🏆Bicampeón Nacional 🇲🇽 Doctorado en Skills y jugador profesional para @TimbersEsports,
39993682284,83860674,FIFA_STYLO,518204,FIFA 21,live,"24h Stream | PS5 WL, Giveaways, Minigames ...| !24 !Skillgame !sub !prime ",1027,2020-11-15T04:29:35Z,de,https://static-cdn.jtvnw.net/previews-ttv/live_user_fifa_stylo-{width}x{height}.jpg,['9166ad14-41f1-4b04-a3b8-c8eb838c6be6'],partner,❇️ Professional eSports Athlete @fokusclangg🏆 World Champion - Coach 🇩🇪❇️ Coach @dfb_efootball,
39989571340,132289488,HOLLYWOOD285,518204,FIFA 21,live,WL E PACKS SUCCOSI /// video su !CANTONA e !BEST,952,2020-11-14T19:56:17Z,it,https://static-cdn.jtvnw.net/previews-ttv/live_user_hollywood285-{width}x{height}.jpg,['5b9935eb-1e9a-4217-98ad-62bda5cff0d1'],partner,Adidas Italy eSports Athlete / Team Corsair Streamer / Pro FIFA Player & Coach for Exeed,
39989442716,124496686,Kreeks,518204,FIFA 21,live,"FUT CHAMPS , ROAD TO 30-0 | !ratio !klf !ovlf",592,2020-11-14T19:49:34Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_kreeks-{width}x{height}.jpg,['6f655045-9989-4ef7-8f85-1edcec42d648'],partner,Oui c'est bien Kreeks C'est la faméééé ici !,
39988523356,67736450,Giuse360,518204,FIFA 21,live,LIVE DI 24 ORE!! !sub !prime !fantacalcio,529,2020-11-14T19:00:12Z,it,https://static-cdn.jtvnw.net/previews-ttv/live_user_giuse360-{width}x{height}.jpg,['5b9935eb-1e9a-4217-98ad-62bda5cff0d1'],partner,Canale Twitch di Giuse360! Seguitemi per non perdere nessuna LIVE!,
39993610236,165503120,mino7x_,518204,FIFA 21,live,FUTChampions 16-0 !socials !video !sub,506,2020-11-15T03:37:46Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_mino7x_-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '4ada413e-c7c4-4fc0-b3d6-ce4b98e0d5e3']",partner,Professional FIFA PLAYER for  @GriziEsport French Champion eLigue1 ,
39718366301,141176756,Tanovich,518204,FIFA 21,live,"bueno, vamo a jugar? clubes pro ts3",463,2020-11-15T03:15:53Z,es,https://static-cdn.jtvnw.net/previews-ttv/live_user_tanovich-{width}x{height}.jpg,"['d4bb9c58-2141-4881-bcdc-3fe0505457d1', '2a14b52e-d459-4c92-be11-5d86b898f6b6']",partner,"El tanovich,pà.",
39718674093,62226252,Robfortes,518204,FIFA 21,live,"💥 SUBS X3 💥 GARANTIA TOTW, MUITOS PACKS EM BUSCA DE UM RTTF E PARTIU WEEKEND LEAGUE! 🔥 LOJA NOVA !betandyou",452,2020-11-15T03:56:32Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_robfortes-{width}x{height}.jpg,['39ee8140-901a-4762-bfca-8260dea1310f'],partner,Jogador de jogos! - Contato 📧 - contato.robfortes@outlook.com,
40494407166,41942091,HekTic_JukeZ,518204,FIFA 21,live,[ENG/BIH] 18-0 PRO FUT CHAMPIONS ROAD TO 60-0 - 501-15 - @hektic_jukez ALL SOCIALS!,431,2020-11-15T04:32:59Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_hektic_jukez-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],partner,Creator of the 41212 guides. FIFA gameplay. Follow if you enjoy the streams :),
39988121724,440140011,TwincyTV,518204,FIFA 21,live,TwincyTV - Fut Champ | No TILT  - !reseau !twitter !clip !ratio,423,2020-11-14T18:38:10Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_twincytv-{width}x{height}.jpg,['6f655045-9989-4ef7-8f85-1edcec42d648'],partner,,
40494360142,157098794,Cesar_Cera,518204,FIFA 21,live,FUT Champions Amaneciendo | Foobal Team Game,289,2020-11-15T04:30:27Z,es,https://static-cdn.jtvnw.net/previews-ttv/live_user_cesar_cera-{width}x{height}.jpg,"['d4bb9c58-2141-4881-bcdc-3fe0505457d1', '4ada413e-c7c4-4fc0-b3d6-ce4b98e0d5e3', 'ff56eeeb-99ed-4a60-93fc-0b3f05d8661e', '1eba3cfe-51cc-460a-8259-bc8bb987f904', 'ac763b17-7bea-4632-9eb4-d106689ff409']",partner,,
40493256446,58699480,TheRealPugzilla,518204,FIFA 21,live,Birthday Hangover LUL - Weekend League - Day 40/100 ,279,2020-11-15T03:31:17Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_therealpugzilla-{width}x{height}.jpg,"['4ada413e-c7c4-4fc0-b3d6-ce4b98e0d5e3', '1eba3cfe-51cc-460a-8259-bc8bb987f904', 'ee1daaae-116a-44d6-9f40-09322caf3181', '6ea6bca4-4712-4ab9-a906-e3336a9d8039']",partner,Hi there it is me I like FIFA and pugs thanks.,
39993473452,448440661,La_Derkha,518204,FIFA 21,live,Suite Fut Champion   / nouveau subgoal !,272,2020-11-15T02:22:18Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_la_derkha-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '1eba3cfe-51cc-460a-8259-bc8bb987f904', '4ada413e-c7c4-4fc0-b3d6-ce4b98e0d5e3', '8486f56b-8677-44f7-8004-000295391524']",partner,"Je m’appelle Amar. Ancien joueur de centre de formation (PSG, Châteauroux, Cannes), je suis passionné de jeux vidéos et je partage aujourd’hui mon gameplay avec vous. La_Derkha signifie qu'en passant sur mon live vous êtes sur de vous taper de bonnes barres de rire.",
39993633756,415602514,Bo_SheLo,518204,FIFA 21,live,فوت بتشكيله التصفيات 14-0,207,2020-11-15T03:54:34Z,ar,https://static-cdn.jtvnw.net/previews-ttv/live_user_bo_shelo-{width}x{height}.jpg,['73cc486a-e56b-41ed-a1df-7afedbc84f6f'],affiliate,حياكم الله بقناتي، اغلبها بتكون فيفا باذن الله بتشوفون اجمل لعب ⁦🙇🏽‍♂️⁩⁦⁦❤️⁩💙,
39718345741,218899835,tomgauna,518204,FIFA 21,live,(ARG) 16-1 & 9-1(DC)! FUT CHAMPIONS! !TACTICAS !REDES !DONATE !AUTOHOST,189,2020-11-15T03:13:24Z,es,https://static-cdn.jtvnw.net/previews-ttv/live_user_tomgauna-{width}x{height}.jpg,['d4bb9c58-2141-4881-bcdc-3fe0505457d1'],affiliate,Jugador verificado de FIFA 21 para San Telmo,
