id,user_id,user_name,game_id,game_name,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids,broadcaster_type,description,type
40489802910,197407231,tibb12,23020,ROBLOX,live,🍑PLAYING W/VIEWERS! 🍑 !join to play !vip !yt !discord,90,2020-11-15T00:27:39Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_tibb12-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', '8ba227ca-073c-46a7-b3cc-193e52c5ab4d', 'ac763b17-7bea-4632-9eb4-d106689ff409', '8486f56b-8677-44f7-8004-000295391524']",affiliate,"Streamer from Canada! 🇨🇦  I mostly Play Roblox! Follow me on Twitter, Facebook, and join my Discord for stream updates :) and subscribe to my Youtube Channel for highlights ",
40491512222,169318890,Aly1263,23020,ROBLOX,live,❤ANOTHER REQUEST A GAME NIGHT  ❤ !roblox,49,2020-11-15T02:00:31Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_aly1263-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', 'cc8d5abb-39c9-4942-a1ee-e1558512119e', '26301bb2-91a3-4272-8a9b-5bcea6db0fcd']",affiliate,Hi I'm Aly and welcome to my twitch channel ! I am a 21 year old variety streamer with a focus on Roblox ! Besides twitch you can find me uploading on YouTube and as well I am all about spreading positive vibes !,
40492708382,415591352,LilJig,23020,ROBLOX,live,Playing roblox with viewers // Come chill :) // !roblox o.o !merch,38,2020-11-15T03:02:29Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_liljig-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', '6606e54c-f92d-40f6-8257-74977889ccdd']",affiliate,Howdy! I am a 19 year old that just wants to chill and have fun playing video games ,
40494019550,168697946,SilverBirdRX,23020,ROBLOX,live,Every Game WE play Winner gets bobux - !GAR Bobux Giveaway at 7k follwers. ,31,2020-11-15T04:11:57Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_silverbirdrx-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', '1eba3cfe-51cc-460a-8259-bc8bb987f904', 'aeab850d-94ec-4af5-89a0-9eb1bf41558d', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', 'ff56eeeb-99ed-4a60-93fc-0b3f05d8661e', 'ac763b17-7bea-4632-9eb4-d106689ff409']",affiliate,"Main Stream Roblox + Variety Gaming.  Music, Singing Bird, Gaming, Life..Moto:   Work Hard, Play Hard, ENJOY LIFE TIll it Ends.  Cherish EVERYTHING around you dont take it for granted.  ",
39718472733,202946914,LilEnvelopes,23020,ROBLOX,live,ROBLOX | Shinboi Life 2 Grinding | *!lurk !discord !youtube ,31,2020-11-15T03:29:23Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_lilenvelopes-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],affiliate,,
39992110972,101090644,dylanjkl,23020,ROBLOX,live,playing games on roblox,27,2020-11-14T22:34:43Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_dylanjkl-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],affiliate,COME JOIN IN THIS EPIC STREAMER.,
40493305086,263632742,ranksplash,23020,ROBLOX,live,PLAYING WITH VIEWERS! | !Prime !Extralife !Discord !ROBLOX #RazerStreamer,25,2020-11-15T03:33:49Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_ranksplash-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', '6a0c6ea2-84eb-42b1-a8bb-59fd684bfe1a', '8ba227ca-073c-46a7-b3cc-193e52c5ab4d']",affiliate,"I am the man of the people, not above, but equal. Business inquires: RankSplash@outlook.com",
39717564781,248580738,innocenttulipp,23020,ROBLOX,live,♡ Bad Business time! Playing w/ Viewers!!!| !sub 40/43 sub goal ♡,23,2020-11-15T01:44:28Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_innocenttulipp-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],affiliate,"Hey everyone! I'm a 17 year old girl who loves to play and stream video games. I normally play Fortnite, Valorant, Roblox, and sometimes Minecraft on PC. I love interacting with my viewers and I am usually always open to play with you. Don't be a stranger :3",
40483962782,32588402,DesertNinja,23020,ROBLOX,live,Saturday? I hardly know her!,21,2020-11-14T16:39:34Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_desertninja-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],affiliate,"Hi, I am DesertNinja and I like to party. I am an old man, father of 2 boys, and I like playing video games. I started my gaming journey in 1987 when I got my first NES. I play a lot of Roblox because my boys and a friend and fellow streamer got me into it, but do play other games.",
40492732974,77432419,ttv_jambox,23020,ROBLOX,live,day 2 of playing as criminal,20,2020-11-15T03:03:41Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_ttv_jambox-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', 'ac763b17-7bea-4632-9eb4-d106689ff409']",affiliate,We Cant fold from the pressure a new life awaits,
