id,user_id,user_name,game_id,game_name,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids,broadcaster_type,description,type
40492557790,92371909,플러리,138585,Hearthstone,live,결투 12승 ㄱㄱ,6278,2020-11-15T02:55:08Z,ko,https://static-cdn.jtvnw.net/previews-ttv/live_user_flurry1989-{width}x{height}.jpg,['ab2975e3-b9ca-4b1a-a93e-fb61a5d5c3a4'],partner,먹고 자고 게임하는사람 ,
40491302190,151249156,포셔,138585,Hearthstone,live,차분한 전장함.,4665,2020-11-15T01:50:02Z,ko,https://static-cdn.jtvnw.net/previews-ttv/live_user_portialyn-{width}x{height}.jpg,"['ab2975e3-b9ca-4b1a-a93e-fb61a5d5c3a4', 'e1a43486-eee5-4f36-9ee6-76e72af00180', 'b157e8d6-b7ba-49f4-836f-09886c072f1f']",partner,,
39993409884,52968416,AsmodaiTV,138585,Hearthstone,live,Must Stop Donating MMR  !Firestone,3321,2020-11-15T01:57:20Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_asmodaitv-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],partner,"Hey Im Chris, I play games ;o) Keepo",
40491801582,29127083,威傅,138585,Hearthstone,live,JT 威傅 13772 start !YT   YT新影片 留言抽訂閱,2055,2020-11-15T02:14:52Z,zh,https://static-cdn.jtvnw.net/previews-ttv/live_user_a0z0a0z0-{width}x{height}.jpg,['74c92063-a389-4fd2-8460-b1bb82b04ec7'],partner,大家好我是威傅 這裡是我的遊戲天地除了玩遊戲之外也很高興可以和大家做朋友讓我們來一起聊天遊玩,
39716661149,73626243,LiiHS,138585,Hearthstone,live,14.3k gamer,1984,2020-11-15T00:00:18Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_liihs-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', '96b6073f-450d-4248-8ed4-988e28f3f759', 'cea7bc0c-75a5-4446-8743-6db031b71550', 'b157e8d6-b7ba-49f4-836f-09886c072f1f']",partner,I'm one of the best battlegrounds players in NA and I'm always working to improve myself and teach my viewers.,
40495538686,80731615,無口君,138585,Hearthstone,live,【JT 無口君】爺爺和我說過 做事情可以失敗 但不可以在沒有第二次機會的時候失敗｜七點斗內加賽 月底抽獎,1115,2020-11-15T05:39:40Z,zh,https://static-cdn.jtvnw.net/previews-ttv/live_user_mr_wuco-{width}x{height}.jpg,"['74c92063-a389-4fd2-8460-b1bb82b04ec7', 'b157e8d6-b7ba-49f4-836f-09886c072f1f']",partner,一名誤食、腳踏實地的平凡人。,
39980034444,416031592,SolaryHS,138585,Hearthstone,live,[FR] Pilou vise les 12 wins en Duel !,839,2020-11-14T06:00:14Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_solaryhs-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'b157e8d6-b7ba-49f4-836f-09886c072f1f']",partner,"Esport organization & WebTV on Fortnite, League of Legends & HearthStone 🇫🇷 powered by LogitechGFrance PredatorFrance & Objectif Code #SLYWIN 📧 contact@solary.fr",
39993360796,139280224,ksedden_top,138585,Hearthstone,live,Peak 16.6 start 15.3 Подрубаем ставки?,775,2020-11-15T01:40:41Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_ksedden_top-{width}x{height}.jpg,"['0569b171-2a2b-476e-a596-5bdfb45a1327', 'b157e8d6-b7ba-49f4-836f-09886c072f1f']",partner,,
40488555998,38442474,dreads,138585,Hearthstone,live,BGs and Chill :D- Mega Bundle Giveaways alll dayyy longgg - !dad !review,711,2020-11-14T23:07:41Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_dreads-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', 'b157e8d6-b7ba-49f4-836f-09886c072f1f']",partner,"I stream hearthstone arenas and battlegrounds! Interactive, educational and never toxic :)",
40481687054,157825412,matsuri_hs,138585,Hearthstone,live,test,694,2020-11-14T10:24:23Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_matsuri_hs-{width}x{height}.jpg,"['6ba1d230-e52f-4d81-b1e0-41f25a8a9f5d', 'b157e8d6-b7ba-49f4-836f-09886c072f1f']",partner,,
40495136878,14836307,TrumpSC,138585,Hearthstone,live,Star Ratings!,571,2020-11-15T05:14:39Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_trumpsc-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', 'b157e8d6-b7ba-49f4-836f-09886c072f1f']",partner,"Trump: the mayor of Value Town.  Trump attempts to gain value on every turn of Hearthstone by outwitting, outsmarting, and outplaying his opponents.",
