box_art_url,id,name
https://static-cdn.jtvnw.net/ttv-boxart/Furistas%20Cat%20Cafe-52x72.jpg,514330,Furistas Cat Cafe
https://static-cdn.jtvnw.net/ttv-boxart/Standoff%202-52x72.jpg,513501,Standoff 2
https://static-cdn.jtvnw.net/ttv-boxart/Jelly%20Defense-52x72.jpg,66243,Jelly Defense
https://static-cdn.jtvnw.net/ttv-boxart/./Peanuts:%20Snoopy%27s%20Town%20Tale-52x72.jpg,516074,Peanuts: Snoopy's Town Tale
https://static-cdn.jtvnw.net/ttv-boxart/./Family%20Guy:%20Another%20Freakin%27%20Mobile%20Game-52x72.jpg,496477,Family Guy: Another Freakin' Mobile Game
https://static-cdn.jtvnw.net/ttv-boxart/Random%20Dice-52x72.jpg,517746,Random Dice
https://static-cdn.jtvnw.net/ttv-boxart/./Lost%20Alice:%20Destined%20Lovers%20in%20Wonderland-52x72.jpg,667911861,Lost Alice: Destined Lovers in Wonderland
https://static-cdn.jtvnw.net/ttv-boxart/Pokemon%20Home-52x72.jpg,639409650,Pokemon Home
https://static-cdn.jtvnw.net/ttv-boxart/./Pictoword:%20Fun%20Word%20Pics%20Games-52x72.jpg,754970433,Pictoword: Fun Word Pics Games
https://static-cdn.jtvnw.net/ttv-boxart/./Play%20to%20Cure:%20Genes%20in%20Space-52x72.jpg,517018,Play to Cure: Genes in Space
https://static-cdn.jtvnw.net/ttv-boxart/Momotaro%20Dentetsu%20Japan+-52x72.jpg,75802,Momotaro Dentetsu Japan+
https://static-cdn.jtvnw.net/ttv-boxart/Amir%20Khan%20Khanage-52x72.jpg,492469,Amir Khan Khanage
https://static-cdn.jtvnw.net/ttv-boxart/Zombie%20Ace-52x72.jpg,65897,Zombie Ace
https://static-cdn.jtvnw.net/ttv-boxart/Movie%20Challenge-52x72.jpg,27810,Movie Challenge
https://static-cdn.jtvnw.net/ttv-boxart/Arknights-52x72.jpg,511554,Arknights
https://static-cdn.jtvnw.net/ttv-boxart/Karol%20Ball-52x72.jpg,514637,Karol Ball
https://static-cdn.jtvnw.net/ttv-boxart/Magic%20Kinder%20-%20Educational%20app-52x72.jpg,536902306,Magic Kinder - Educational app
https://static-cdn.jtvnw.net/ttv-boxart/./London%202012:%20Official%20Mobile%20Game-52x72.jpg,504122,London 2012: Official Mobile Game
https://static-cdn.jtvnw.net/ttv-boxart/SwipeScape-52x72.jpg,515975,SwipeScape
https://static-cdn.jtvnw.net/ttv-boxart/./SpongeBob:%20Krusty%20Cook-Off-52x72.jpg,515982,SpongeBob: Krusty Cook-Off
https://static-cdn.jtvnw.net/ttv-boxart/Illusion%20Connect-52x72.jpg,142755676,Illusion Connect
https://static-cdn.jtvnw.net/ttv-boxart/Phigros-52x72.jpg,1971733739,Phigros
https://static-cdn.jtvnw.net/ttv-boxart/Mayday%20Memory-52x72.jpg,517188,Mayday Memory
https://static-cdn.jtvnw.net/ttv-boxart/Minna%20to%20Capcom%20All-Stars-52x72.jpg,67937,Minna to Capcom All-Stars
https://static-cdn.jtvnw.net/ttv-boxart/Girl%20Cafe%20Gun-52x72.jpg,5850441,Girl Cafe Gun
https://static-cdn.jtvnw.net/ttv-boxart/./Middle-earth:%20Shadow%20of%20War%20Mobile-52x72.jpg,499506,Middle-earth: Shadow of War Mobile
https://static-cdn.jtvnw.net/ttv-boxart/Catch-22-52x72.jpg,66395,Catch-22
https://static-cdn.jtvnw.net/ttv-boxart/The%20Wiki%20Game-52x72.jpg,515138,The Wiki Game
https://static-cdn.jtvnw.net/ttv-boxart/beatmania%20IIDX%20ULTIMATE%20MOBILE-52x72.jpg,517414,beatmania IIDX ULTIMATE MOBILE
https://static-cdn.jtvnw.net/ttv-boxart/Creatorverse-52x72.jpg,71378,Creatorverse
https://static-cdn.jtvnw.net/ttv-boxart/./Jumanji:%20The%20Mobile%20Game-52x72.jpg,504107,Jumanji: The Mobile Game
https://static-cdn.jtvnw.net/ttv-boxart/Eden%20to%20GREEEEN-52x72.jpg,65658,Eden to GREEEEN
https://static-cdn.jtvnw.net/ttv-boxart/./Sword%20Art%20Online:%20Alicization%20Rising%20Steel-52x72.jpg,514459,Sword Art Online: Alicization Rising Steel
https://static-cdn.jtvnw.net/ttv-boxart/Havenless-52x72.jpg,519540,Havenless
https://static-cdn.jtvnw.net/ttv-boxart/Stick%20With%20It-52x72.jpg,517904,Stick With It
https://static-cdn.jtvnw.net/ttv-boxart/Fashion%20Model%20Story-52x72.jpg,517016,Fashion Model Story
https://static-cdn.jtvnw.net/ttv-boxart/Equestria%20Girls-52x72.jpg,517020,Equestria Girls
https://static-cdn.jtvnw.net/ttv-boxart/Identity%20V-52x72.jpg,508662,Identity V
